,HW,AW,D,gammaHome,DaysSinceLastMatchRate,HTW_rate,HTD_rate,HTL_rate,ATW_rate,ATD_rate,ATL_rate,HTHW_rate,HTHD_rate,HTHL_rate,ATAW_rate,ATAD_rate,ATAL_rate,1_last_HTR,2_last_HTR,1_last_ATR,2_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATD_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,7_ATD_rate,5_HTHW_rate,5_ATAW_rate,1_last_HTRisW,1_last_HTRisD,1_last_HTRisL,2_last_HTRisW,2_last_HTRisD,2_last_HTRisL,1_last_ATRisW,1_last_ATRisD,1_last_ATRisL,2_last_ATRisW,2_last_ATRisD,2_last_ATRisL,1_last_HTHRisW,1_last_HTHRisD,1_last_HTHRisL,2_last_HTHRisW,2_last_HTHRisD,2_last_HTHRisL,1_last_ATARisW,1_last_ATARisD,1_last_ATARisL,2_last_ATARisW,2_last_ATARisD,2_last_ATARisL
3813,1,0,0,0.6002465121362949,1.1428571428571428,0.0,0.0,1.0,0.0,0.5,0.5,,,,,,,L,L,D,L,W,L,L,D,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
3814,0,0,1,0.45776836536994947,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,L,L,L,W,L,D,L,L,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
3815,1,0,0,0.5885939424281909,1.1666666666666667,0.5,0.0,0.5,0.0,0.0,1.0,,,,,,,W,L,L,W,D,W,W,L,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3816,1,0,0,0.18277934355072925,0.8888888888888888,0.0,0.0,1.0,0.5,0.0,0.5,,,,,,,L,L,W,W,W,D,D,L,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3817,0,1,0,0.5662320212733568,0.875,0.0,0.5,0.5,0.5,0.0,0.5,,,,,,,D,L,W,L,L,D,L,L,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3818,1,0,0,0.8964433799492585,0.875,0.5,0.0,0.5,0.0,0.0,1.0,,,,,,,W,W,L,L,W,D,D,D,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
3819,0,1,0,0.2687672176692174,1.125,0.5,0.0,0.5,0.5,0.0,0.5,,,,,,,W,W,W,W,W,W,L,D,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
3820,1,0,0,0.7971031146886083,0.8333333333333334,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.5,0.0,0.5,0.0,0.0,1.0,W,W,W,L,W,W,L,L,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3821,0,0,1,0.48442537341310704,0.8571428571428571,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,L,L,D,L,L,L,L,L,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
3822,0,0,1,0.10836052099792998,1.1666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.0,0.5,0.5,0.5,0.0,0.5,L,D,W,W,D,D,W,W,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3823,1,0,0,0.6583678762606605,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,L,L,L,L,L,W,L,W,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3824,0,1,0,0.43988795540027387,1.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.0,0.5,0.5,0.0,0.0,1.0,L,D,W,L,D,L,L,L,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
3825,0,0,1,0.46633171440808635,1.0,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.0,0.5,0.0,0.5,0.5,W,W,W,D,W,W,D,L,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3826,1,0,0,0.4400828644857395,1.1666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.5,0.0,0.5,0.5,0.0,0.5,W,W,L,W,W,W,W,W,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3827,0,1,0,0.21050660600957602,1.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.0,0.0,1.0,0.5,0.0,0.5,D,L,W,W,L,W,W,L,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3828,1,0,0,0.40601096877855736,1.1428571428571428,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.5,0.5,L,L,L,D,L,D,D,L,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3829,0,1,0,0.44309780627888046,0.8888888888888888,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.5,0.0,0.5,0.5,0.0,0.5,L,W,W,W,W,W,W,L,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3830,0,1,0,0.568540661771713,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,L,L,D,L,L,W,L,L,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3831,1,0,0,0.8742843733113859,1.1666666666666667,0.5,0.25,0.25,0.0,0.25,0.75,0.5,0.0,0.5,0.0,0.5,0.5,D,W,L,D,W,W,D,L,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3832,0,0,1,0.521969133263341,1.1666666666666667,0.25,0.0,0.75,0.25,0.0,0.75,0.5,0.0,0.5,0.0,0.0,1.0,L,W,W,L,W,W,L,L,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
3833,0,0,1,0.6727922014986966,1.0,0.25,0.5,0.25,0.0,0.25,0.75,0.5,0.0,0.5,0.0,0.0,1.0,D,W,D,L,W,D,L,D,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
3834,0,1,0,0.27139353469902067,1.0,0.5,0.0,0.5,0.75,0.0,0.25,0.5,0.0,0.5,0.5,0.0,0.5,W,W,W,W,W,W,W,L,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3835,1,0,0,0.7256224997309286,0.8571428571428571,0.75,0.0,0.25,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.0,0.5,W,W,D,W,W,D,W,W,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3836,0,1,0,0.5448476994083524,0.8571428571428571,0.25,0.0,0.75,0.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,1.0,L,L,L,L,L,W,L,W,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3837,0,1,0,0.25545641726830154,1.0,0.0,0.5,0.5,0.25,0.0,0.75,0.0,0.5,0.5,0.0,0.0,1.0,D,D,W,L,D,L,L,W,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3838,1,0,0,0.18847971186844145,1.1666666666666667,0.75,0.0,0.25,0.75,0.0,0.25,0.6666666666666666,0.0,0.33333333333333337,0.6666666666666666,0.0,0.33333333333333337,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3839,0,1,0,0.24489508138003166,1.1666666666666667,0.0,0.25,0.75,0.25,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,L,L,L,L,L,L,L,D,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3840,1,0,0,0.49285535621396975,1.0,0.4,0.2,0.3999999999999999,0.4,0.0,0.6,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,L,D,L,W,D,W,W,L,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3841,1,0,0,0.8275708310137453,1.0769230769230769,0.8,0.0,0.19999999999999996,0.0,0.4,0.6,0.6666666666666666,0.0,0.33333333333333337,0.0,0.3333333333333333,0.6666666666666667,W,W,L,D,W,W,D,L,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3842,0,1,0,0.40701927494035156,1.0,0.0,0.4,0.6,0.2,0.0,0.8,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,D,D,L,L,D,L,L,W,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
3843,1,0,0,0.8849988676531731,1.0,0.6,0.2,0.19999999999999996,0.2,0.2,0.6,0.6666666666666666,0.0,0.33333333333333337,0.0,0.3333333333333333,0.6666666666666667,W,D,D,W,W,W,D,L,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3844,0,1,0,0.27359869325984754,1.0769230769230769,0.0,0.2,0.8,0.4,0.0,0.6,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666667,L,L,W,W,L,L,W,L,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
3845,0,1,0,0.5181793624322818,0.9285714285714286,0.6,0.0,0.4,0.8,0.0,0.19999999999999996,0.5,0.0,0.5,0.6666666666666666,0.0,0.33333333333333337,L,W,W,W,W,W,W,W,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3846,0,1,0,0.2565347801719846,1.0,0.8,0.0,0.19999999999999996,0.4,0.0,0.6,0.75,0.0,0.25,0.3333333333333333,0.0,0.6666666666666667,W,W,W,L,W,W,W,L,,,,,,,,,,,,,1.0,,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
3847,0,1,0,0.5920977842589547,1.0,0.2,0.6,0.19999999999999996,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.0,0.0,1.0,D,D,L,L,D,W,L,L,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
3848,1,0,0,0.4653608281869695,1.0714285714285714,0.2,0.4,0.3999999999999999,0.0,0.2,0.8,0.0,0.6666666666666666,0.33333333333333337,0.0,0.3333333333333333,0.6666666666666667,W,D,L,L,D,D,L,D,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
3849,0,0,1,0.5373785125597396,1.0,0.2,0.2,0.6,0.2,0.2,0.6,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,W,L,D,L,L,D,L,L,,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3850,0,1,0,0.10400252967871597,1.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.16666666666666666,0.16666666666666674,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.33333333333333337,L,L,W,W,L,D,D,W,0.0,,0.8,,0.6,0.6,0.0,,0.4,,0.2,0.2,,,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3851,0,0,1,0.5727625996209738,1.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,W,L,L,L,L,L,L,D,0.4,,0.0,,0.6,0.6,0.8,,0.0,,0.2,0.2,,,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3852,0,0,1,0.4218827250597136,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.5,0.0,0.5,L,D,L,W,W,L,W,L,0.2,,0.8,,0.6,0.6,0.19999999999999996,,0.2,,0.0,0.0,,,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3853,1,0,0,0.6362875709998987,1.0,0.3333333333333333,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,L,L,L,D,L,W,D,L,0.4,,0.0,,0.6,0.6,0.6,,0.0,,0.4,0.4,,,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
3854,1,0,0,0.7962382390605983,1.4,0.8333333333333334,0.0,0.16666666666666663,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,W,W,D,W,W,W,W,L,1.0,,0.2,,0.0,0.0,0.3999999999999999,,0.0,,0.4,0.4,,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3855,0,0,1,0.7840078629367685,1.1666666666666667,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,W,W,W,W,L,W,W,L,0.6,,0.4,,0.4,0.4,0.19999999999999996,,0.0,,0.4,0.4,,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3856,1,0,0,0.4109660820967205,0.8571428571428571,0.0,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.33333333333333337,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666667,L,L,W,L,L,L,L,W,0.0,,0.6,,0.8,0.8,0.19999999999999996,,0.2,,0.2,0.2,,,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
3857,0,1,0,0.18883956486502534,0.7142857142857143,0.16666666666666666,0.3333333333333333,0.5,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.0,0.5,D,D,L,L,D,W,L,W,0.2,,0.6,,0.3999999999999999,0.3999999999999999,0.4,,0.4,,0.0,0.0,,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
3858,1,0,0,0.635661290855716,1.1428571428571428,0.5,0.0,0.5,0.16666666666666666,0.5,0.33333333333333337,0.3333333333333333,0.0,0.6666666666666667,0.0,0.6666666666666666,0.33333333333333337,W,W,L,D,W,L,D,D,0.6,,0.2,,0.4,0.4,0.19999999999999996,,0.0,,0.6,0.6,,,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
3859,0,0,1,0.22772346449766778,0.875,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666663,0.0,0.0,1.0,0.6666666666666666,0.0,0.33333333333333337,W,L,W,W,L,L,W,W,0.2,,1.0,,0.8,0.8,0.0,,0.0,,0.0,0.0,,,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3860,1,0,0,0.49088881257374073,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142858,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.5,0.25,0.25,0.0,0.75,D,W,L,D,W,D,L,W,0.3333333333333333,,0.16666666666666666,,0.16666666666666674,0.16666666666666674,0.5,,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
3861,0,1,0,0.39749959706751414,1.0,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,1.0,0.25,0.0,0.75,D,L,W,L,L,L,L,W,0.0,,0.5,,0.6666666666666667,0.6666666666666667,0.5,,0.3333333333333333,,0.0,0.0,0.0,0.3333333333333333,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
3862,1,0,0,0.2547325393465779,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.4285714285714286,0.0,0.25,0.75,0.5,0.0,0.5,D,W,D,W,D,L,W,W,0.16666666666666666,,0.5,,0.6666666666666667,0.6666666666666667,0.33333333333333337,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3863,1,0,0,0.6191570621585263,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.4285714285714286,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.25,0.5,0.0,0.25,0.75,L,L,D,L,L,D,L,D,0.16666666666666666,,0.16666666666666666,,0.33333333333333337,0.33333333333333337,0.5,,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
3864,1,0,0,0.8808412886978205,1.0,0.7142857142857143,0.14285714285714285,0.1428571428571428,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.75,0.0,0.25,0.0,0.25,0.75,W,W,L,D,W,W,D,L,0.8333333333333334,,0.16666666666666666,,0.0,0.0,0.5,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3865,0,1,0,0.14875040761005082,1.0,0.0,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.0,0.4285714285714286,0.0,0.25,0.75,0.6,0.0,0.4,L,L,W,L,L,D,W,L,0.0,,0.6666666666666666,,0.6666666666666667,0.6666666666666667,0.33333333333333337,,0.3333333333333333,,0.0,0.0,0.0,0.75,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
3866,1,0,0,0.6962246027290466,0.8571428571428571,0.5714285714285714,0.0,0.4285714285714286,0.5714285714285714,0.14285714285714285,0.2857142857142858,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.33333333333333337,W,W,D,L,W,W,D,W,0.6666666666666666,,0.6666666666666666,,0.33333333333333337,0.33333333333333337,0.16666666666666674,,0.0,,0.16666666666666666,0.16666666666666666,0.6666666666666666,,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
3867,0,0,1,0.46566806936019917,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.1428571428571428,0.8571428571428571,0.0,0.1428571428571429,0.75,0.0,0.25,0.75,0.0,0.25,D,W,W,W,W,W,W,W,0.8333333333333334,,1.0,,0.0,0.0,0.0,,0.16666666666666666,,0.0,0.0,1.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
3868,0,1,0,0.41803140798712096,1.0,0.0,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.25,0.75,0.0,0.25,0.75,L,L,W,L,L,L,L,L,0.0,,0.16666666666666666,,0.6666666666666667,0.6666666666666667,0.6666666666666667,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
3869,1,0,0,0.529471300101329,1.0,0.42857142857142855,0.14285714285714285,0.4285714285714286,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5,0.25,0.25,0.5,0.0,0.5,L,W,D,W,W,D,W,L,0.5,,0.3333333333333333,,0.33333333333333337,0.33333333333333337,0.5,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3870,1,0,0,0.4127051559235928,1.0,0.125,0.25,0.625,0.25,0.125,0.625,0.25,0.25,0.5,0.25,0.0,0.75,L,L,W,D,L,D,W,L,0.14285714285714285,,0.2857142857142857,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
3871,1,0,0,0.8511123109725368,1.1666666666666667,0.625,0.0,0.375,0.0,0.25,0.75,0.3333333333333333,0.0,0.6666666666666667,0.0,0.25,0.75,W,W,L,L,L,W,L,D,0.7142857142857143,,0.0,,0.2857142857142857,0.2857142857142857,0.7142857142857143,,0.0,,0.2857142857142857,0.2857142857142857,,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
3872,0,1,0,0.4403059508585662,1.4,0.5,0.125,0.375,0.5,0.125,0.375,0.6,0.0,0.4,0.25,0.0,0.75,L,D,W,L,L,W,L,L,0.5714285714285714,,0.5714285714285714,,0.2857142857142858,0.2857142857142858,0.2857142857142858,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.75,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3873,0,1,0,0.49631968943084886,1.0,0.5,0.0,0.5,0.25,0.375,0.375,0.5,0.0,0.5,0.0,0.5,0.5,W,W,W,L,W,L,L,D,0.5714285714285714,,0.2857142857142857,,0.4285714285714286,0.4285714285714286,0.2857142857142858,,0.0,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
3874,0,1,0,0.5110799339769094,0.7142857142857143,0.25,0.125,0.625,0.375,0.375,0.25,0.0,0.25,0.75,0.25,0.25,0.5,L,D,W,D,D,L,D,W,0.2857142857142857,,0.42857142857142855,,0.5714285714285714,0.5714285714285714,0.1428571428571429,,0.14285714285714285,,0.42857142857142855,0.42857142857142855,0.0,0.3333333333333333,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
3875,0,0,1,0.6135952239691921,0.8571428571428571,0.25,0.125,0.625,0.0,0.25,0.75,0.25,0.0,0.75,0.0,0.25,0.75,W,W,L,L,W,L,L,D,0.2857142857142857,,0.0,,0.5714285714285714,0.5714285714285714,0.7142857142857143,,0.14285714285714285,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
3876,1,0,0,0.7863408968770459,1.0,0.375,0.125,0.5,0.0,0.25,0.75,0.25,0.25,0.5,0.0,0.5,0.5,L,D,L,D,D,L,D,L,0.42857142857142855,,0.0,,0.4285714285714286,0.4285714285714286,0.7142857142857143,,0.14285714285714285,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
3877,0,1,0,0.23053983548964654,1.0,0.125,0.25,0.625,0.625,0.0,0.375,0.25,0.25,0.5,0.5,0.0,0.5,L,D,W,W,D,W,W,W,0.14285714285714285,,0.7142857142857143,,0.5714285714285714,0.5714285714285714,0.2857142857142857,,0.2857142857142857,,0.0,0.0,0.3333333333333333,0.6666666666666666,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3878,0,0,1,0.38491007129737054,1.0,0.75,0.125,0.125,0.75,0.125,0.125,0.75,0.0,0.25,0.5,0.25,0.25,D,W,W,W,W,W,W,D,0.8571428571428571,,0.8571428571428571,,0.0,0.0,0.0,,0.14285714285714285,,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3879,0,1,0,0.2083521655280852,1.0,0.125,0.25,0.625,0.625,0.25,0.125,0.0,0.5,0.5,0.5,0.25,0.25,L,L,D,D,D,L,D,W,0.14285714285714285,,0.7142857142857143,,0.5714285714285714,0.5714285714285714,0.0,,0.2857142857142857,,0.2857142857142857,0.2857142857142857,0.0,0.6666666666666666,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
3880,0,1,0,0.22031068809532547,1.0714285714285714,0.2222222222222222,0.1111111111111111,0.6666666666666667,0.6666666666666666,0.0,0.33333333333333337,0.2,0.2,0.6,0.6666666666666666,0.0,0.33333333333333337,L,W,W,W,W,D,W,W,0.2857142857142857,0.25,0.7142857142857143,0.75,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.125,0.0,0.0,0.25,0.8,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3881,0,1,0,0.5196799722387117,1.0,0.4444444444444444,0.3333333333333333,0.22222222222222232,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4,0.4,0.19999999999999996,0.25,0.25,0.5,W,W,L,L,W,W,L,D,0.5714285714285714,0.5,0.42857142857142855,0.5,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.125,0.2857142857142857,0.375,0.14285714285714285,0.14285714285714285,0.5,0.3333333333333333,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
3882,0,1,0,0.4649318066965826,0.9333333333333333,0.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,1.0,0.0,0.2,0.8,L,L,W,L,L,L,L,D,0.0,0.0,0.2857142857142857,0.25,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.25,0.2857142857142857,0.25,0.2857142857142857,0.2857142857142857,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
